id,crawl_id,cluster_id,issue,category,priority,severity,affected_urls_count,affected_templates_count,primary_affected_template,scope,evidence_summary,recommended_action,engineering_fix_location,sample_urls
363,crawl_20260923_234236,cluster_template_long_url,template_long_url,url,P3,medium,78,13,tpl_article_featured-stories_2seg,site_wide,"Observed on 78 URLs across 13 templates. Primary concentration in 'tpl_article_featured-stories_2seg' (6 pages affected, 7.7% of total occurrences).",Routine hygiene cleanup: review template long url on affected pages.,Global layout / site-wide metadata service,"[""https://www.drivio.in/featured-stories/10-best-two-wheeler-apps-for-indians"", ""https://www.drivio.in/news/2023-hero-xtreme-160r-incoming"", ""https://www.drivio.in/featured-stories/10-best-selling-bikes-in-2023"", ""https://www.drivio.in/featured-stories/10-reasons-why-two-wheelers-are-so-popular-in-rural-india"", ""https://www.drivio.in/news/2023-honda-cb200x-launched-in-india-at-rs1-46-999"", ""https://www.drivio.in/reviews/bajaj-pulsar-125-review-2025-ultimate-buying-guide-for-the-best-125cc-bike-in-india"", ""https://www.drivio.in/featured-stories/2024-march-two-wheeler-sales-report-check-how-hero-honda-tvs-and-others-fared"", ""https://www.drivio.in/reviews/2023-bullet-350-vs-2023-classic-350-specifications-compared""]"
364,crawl_20260923_234236,cluster_template_canonical_mismatch,template_canonical_mismatch,canonical,P3,medium,72,12,tpl_article_featured-stories_2seg,site_wide,"Observed on 72 URLs across 12 templates. Primary concentration in 'tpl_article_featured-stories_2seg' (6 pages affected, 8.3% of total occurrences).",Routine hygiene cleanup: review template canonical mismatch on affected pages.,Global layout / site-wide metadata service,"[""https://www.drivio.in/featured-stories/10-best-two-wheeler-apps-for-indians"", ""https://www.drivio.in/news/2023-hero-xtreme-160r-incoming"", ""https://www.drivio.in/bikes/honda"", ""https://www.drivio.in/electric-vehicles/hero"", ""https://www.drivio.in/featured-stories/10-best-selling-bikes-in-2023"", ""https://www.drivio.in/scooters/hero"", ""https://www.drivio.in/featured-stories/10-reasons-why-two-wheelers-are-so-popular-in-rural-india"", ""https://www.drivio.in/news/2023-honda-cb200x-launched-in-india-at-rs1-46-999""]"
365,crawl_20260923_234236,cluster_template_weakly_linked_product_page,template_weakly_linked_product_page,internal_linking,P3,high,36,8,tpl_model_bikes_3seg,page_opportunity,"Observed on 36 URLs across 8 templates. Primary concentration in 'tpl_model_bikes_3seg' (5 pages affected, 13.9% of total occurrences).",Routine hygiene cleanup: review template weakly linked product page on affected pages.,Individual page content / route handlers,"[""https://www.drivio.in/bikes/undefined/undefined"", ""https://www.drivio.in/bikes/hero/splendor-plus/reviews"", ""https://www.drivio.in/electric-vehicles/flyrides/eric"", ""https://www.drivio.in/electric-vehicles/flyrides/eric/reviews"", ""https://www.drivio.in/featured-stories/2026-yamaha-xsr155-price-specs-and-latest-updates"", ""https://www.drivio.in/news/2023-royal-enfield-bullet-350-will-come-in-3-variants-launch-on-sept-1"", ""https://www.drivio.in/reviews/bajaj-pulsar-n250-review-price-mileage-specs-and-2026-verdict"", ""https://www.drivio.in/scooters/aprilia/sr-160-bs6""]"
366,crawl_20260923_234236,cluster_page_has_noindex,page_has_noindex,indexability,P3,medium,32,16,tpl_listing_hero_2seg,page_opportunity,"Observed on 32 URLs across 16 templates. Primary concentration in 'tpl_listing_hero_2seg' (6 pages affected, 18.8% of total occurrences).",Routine hygiene cleanup: review page has noindex on affected pages.,Individual page content / route handlers,"[""https://www.drivio.in/compare/hero-splendor-plus-vs-bajaj-platina-110"", ""https://www.drivio.in/compare/royal-enfield-classic-350-vs-jawa-42-bobber"", ""https://www.drivio.in/compare/yamaha-fzs-fi-v3-vs-bajaj-pulsar-ns200"", ""https://www.drivio.in/compare/honda-shine-vs-hero-glamour"", ""https://www.drivio.in/compare/tvs-apache-rtr-160-4v-vs-bajaj-pulsar-150"", ""https://www.drivio.in/ampere/magnus-ex"", ""https://www.drivio.in/aprilia/sxr-160"", ""https://www.drivio.in/aprilia/aprilia-rs-457""]"
367,crawl_20260923_234236,cluster_template_template_long_meta_description,template_template_long_meta_description,metadata,P3,medium,29,11,tpl_comparison_compare_2seg,page_opportunity,"Observed on 29 URLs across 11 templates. Primary concentration in 'tpl_comparison_compare_2seg' (3 pages affected, 10.3% of total occurrences).",Routine hygiene cleanup: review template template long meta description on affected pages.,Individual page content / route handlers,"[""https://www.drivio.in/reviews/bajaj-pulsar-125-review-2025-ultimate-buying-guide-for-the-best-125cc-bike-in-india"", ""https://www.drivio.in/compare/hero-splendor-plus-vs-bajaj-platina-110"", ""https://www.drivio.in/careers/201"", ""https://www.drivio.in/joy-e-bike/beast"", ""https://www.drivio.in/kabira-mobility/aetos-100"", ""https://www.drivio.in/merico-electric/merico-eagle-100(4.8)"", ""https://www.drivio.in/okaya-electric/faast-f2b"", ""https://www.drivio.in/ola-electric/ola-s1""]"
368,crawl_20260923_234236,cluster_template_missing_h1,template_missing_h1,headings,P3,high,18,3,tpl_brand_bikes_2seg,page_opportunity,"Observed on 18 URLs across 3 templates. Primary concentration in 'tpl_brand_bikes_2seg' (6 pages affected, 33.3% of total occurrences).",Routine hygiene cleanup: review template missing h1 on affected pages.,Individual page content / route handlers,"[""https://www.drivio.in/bikes/honda"", ""https://www.drivio.in/electric-vehicles/hero"", ""https://www.drivio.in/scooters/hero""]"
369,crawl_20260923_234236,cluster_template_multiple_h1,template_multiple_h1,headings,P3,medium,18,3,tpl_comparison_bikes_4seg,page_opportunity,"Observed on 18 URLs across 3 templates. Primary concentration in 'tpl_comparison_bikes_4seg' (6 pages affected, 33.3% of total occurrences).",Routine hygiene cleanup: review template multiple h1 on affected pages.,Individual page content / route handlers,"[""https://www.drivio.in/bikes/tvs/raider/reviews"", ""https://www.drivio.in/bikes/hero/splendor-plus/reviews"", ""https://www.drivio.in/electric-vehicles/flyrides/eric/reviews""]"
370,crawl_20260923_234236,cluster_template_page_has_noindex,template_page_has_noindex,indexability,P3,medium,12,2,tpl_comparison_compare_2seg,template,"Observed on 12 URLs across 2 templates. Primary concentration in 'tpl_comparison_compare_2seg' (6 pages affected, 50.0% of total occurrences).",Routine hygiene cleanup: review template page has noindex on affected pages.,Template component: 'tpl_comparison_compare_2seg',"[""https://www.drivio.in/compare/hero-splendor-plus-vs-bajaj-platina-110"", ""https://www.drivio.in/ather-energy/450-apex""]"
371,crawl_20260923_234236,cluster_template_low_text_to_html_ratio,template_low_text_to_html_ratio,content,P3,medium,12,2,tpl_model_bikes_4seg,template,"Observed on 12 URLs across 2 templates. Primary concentration in 'tpl_model_bikes_4seg' (6 pages affected, 50.0% of total occurrences).",Routine hygiene cleanup: review template low text to html ratio on affected pages.,Template component: 'tpl_model_bikes_4seg',"[""https://www.drivio.in/bikes/hero/splendor-plus/reviews"", ""https://www.drivio.in/electric-vehicles/flyrides/eric/reviews""]"
372,crawl_20260923_234236,cluster_template_template_deep_crawl_depth,template_template_deep_crawl_depth,internal_linking,P3,medium,11,4,tpl_brand_husqvarna-motorcycles_2seg,page_opportunity,"Observed on 11 URLs across 4 templates. Primary concentration in 'tpl_brand_husqvarna-motorcycles_2seg' (3 pages affected, 27.3% of total occurrences).",Routine hygiene cleanup: review template template deep crawl depth on affected pages.,Individual page content / route handlers,"[""https://www.drivio.in/husqvarna-motorcycles/husqvarna-svartpilen-250"", ""https://www.drivio.in/jawa/42-bobber"", ""https://www.drivio.in/ultraviolette/f77-mach-2"", ""https://www.drivio.in/reviews/bajaj-pulsar-n250-review-price-mileage-specs-and-2026-verdict""]"
373,crawl_20260923_234236,cluster_short_title,short_title,metadata,P3,low,8,8,tpl_category_about-us_1seg,page_opportunity,"Observed on 8 URLs across 8 templates. Primary concentration in 'tpl_category_about-us_1seg' (1 pages affected, 12.5% of total occurrences).",Routine hygiene cleanup: review short title on affected pages.,Individual page content / route handlers,"[""https://www.drivio.in/about-us"", ""https://www.drivio.in/application"", ""https://www.drivio.in/banking-partners"", ""https://www.drivio.in/campaign-form"", ""https://www.drivio.in/privacy-policy"", ""https://www.drivio.in/terms-and-conditions"", ""https://www.drivio.in/thunderbolt-ev"", ""https://www.drivio.in/reviews/new-honda-sp-125-review-likeable-and-friendly""]"
374,crawl_20260923_234236,cluster_heading_hierarchy_skipped_h2,heading_hierarchy_skipped_h2,headings,P3,low,8,8,tpl_category_application_1seg,page_opportunity,"Observed on 8 URLs across 8 templates. Primary concentration in 'tpl_category_application_1seg' (1 pages affected, 12.5% of total occurrences).",Routine hygiene cleanup: review heading hierarchy skipped h2 on affected pages.,Individual page content / route handlers,"[""https://www.drivio.in/application"", ""https://www.drivio.in/campaign-form"", ""https://www.drivio.in/expert-articles"", ""https://www.drivio.in/featured-stories"", ""https://www.drivio.in/fuel-prices"", ""https://www.drivio.in/news"", ""https://www.drivio.in/reviews"", ""https://www.drivio.in/loans""]"
375,crawl_20260923_234236,cluster_template_slow_server_response,template_slow_server_response,performance,P3,medium,6,1,tpl_article_news_2seg,template,"Observed on 6 URLs across 1 templates. Primary concentration in 'tpl_article_news_2seg' (6 pages affected, 100.0% of total occurrences).",Routine hygiene cleanup: review template slow server response on affected pages.,Template component: 'tpl_article_news_2seg',"[""https://www.drivio.in/news/2023-hero-xtreme-160r-incoming""]"
376,crawl_20260923_234236,cluster_short_meta_description,short_meta_description,metadata,P3,low,6,4,tpl_brand_news_2seg,page_opportunity,"Observed on 6 URLs across 4 templates. Primary concentration in 'tpl_brand_news_2seg' (2 pages affected, 33.3% of total occurrences).",Routine hygiene cleanup: review short meta description on affected pages.,Individual page content / route handlers,"[""https://www.drivio.in/news/auto-expo-2023-some-exciting-scooters-bikes-to-watch-out"", ""https://drivio.in/news/auto-expo-2023-some-exciting-scooters-bikes-to-watch-out"", ""https://www.drivio.in/campaign-form"", ""https://www.drivio.in/thunderbolt-ev"", ""https://www.drivio.in/reviews/hero-passion-pro-vs-bajaj-ct-110x-battle-of-the-110cc-commuters"", ""https://www.drivio.in/reviews/yamaha-r15-v3-vs-ktm-rc-125-battle-for-the-outstanding-entry-level-supersports-bike""]"
377,crawl_20260923_234236,cluster_template_template_page_has_noindex,template_template_page_has_noindex,indexability,P3,medium,6,2,tpl_comparison_compare_2seg,template,"Observed on 6 URLs across 2 templates. Primary concentration in 'tpl_comparison_compare_2seg' (3 pages affected, 50.0% of total occurrences).",Routine hygiene cleanup: review template template page has noindex on affected pages.,Template component: 'tpl_comparison_compare_2seg',"[""https://www.drivio.in/compare/hero-splendor-plus-vs-bajaj-platina-110"", ""https://www.drivio.in/ather-energy/450-apex""]"
378,crawl_20260923_234236,cluster_template_empty_h1,template_empty_h1,headings,P3,high,6,1,tpl_listing_ather-energy_2seg,template,"Observed on 6 URLs across 1 templates. Primary concentration in 'tpl_listing_ather-energy_2seg' (6 pages affected, 100.0% of total occurrences).",Routine hygiene cleanup: review template empty h1 on affected pages.,Template component: 'tpl_listing_ather-energy_2seg',"[""https://www.drivio.in/ather-energy/450-apex""]"
379,crawl_20260923_234236,cluster_template_page_has_nofollow,template_page_has_nofollow,internal_linking,P3,medium,6,1,tpl_listing_ather-energy_2seg,template,"Observed on 6 URLs across 1 templates. Primary concentration in 'tpl_listing_ather-energy_2seg' (6 pages affected, 100.0% of total occurrences).",Routine hygiene cleanup: review template page has nofollow on affected pages.,Template component: 'tpl_listing_ather-energy_2seg',"[""https://www.drivio.in/ather-energy/450-apex""]"
380,crawl_20260923_234236,cluster_template_weakly_linked_page,template_weakly_linked_page,internal_linking,P3,medium,6,1,tpl_listing_careers_2seg,template,"Observed on 6 URLs across 1 templates. Primary concentration in 'tpl_listing_careers_2seg' (6 pages affected, 100.0% of total occurrences).",Routine hygiene cleanup: review template weakly linked page on affected pages.,Template component: 'tpl_listing_careers_2seg',"[""https://www.drivio.in/careers/201""]"
381,crawl_20260923_234236,cluster_uppercase_in_url,uppercase_in_url,url,P3,low,4,3,tpl_article_featured-stories_2seg,template,"Observed on 4 URLs across 3 templates. Primary concentration in 'tpl_article_featured-stories_2seg' (2 pages affected, 50.0% of total occurrences).",Routine hygiene cleanup: review uppercase in url on affected pages.,Template component: 'tpl_article_featured-stories_2seg',"[""https://www.drivio.in/featured-stories/Hero Glamour"", ""https://www.drivio.in/featured-stories/Hero Splendor Plus"", ""https://www.drivio.in/Harley-Davidson-bikes"", ""https://www.drivio.in/Triumph-bikes""]"
382,crawl_20260923_234236,cluster_template_template_exact_duplicate_content,template_template_exact_duplicate_content,duplicates,P3,high,4,3,tpl_listing_ather-energy_2seg,template,"Observed on 4 URLs across 3 templates. Primary concentration in 'tpl_listing_ather-energy_2seg' (2 pages affected, 50.0% of total occurrences).",Routine hygiene cleanup: review template template exact duplicate content on affected pages.,Template component: 'tpl_listing_ather-energy_2seg',"[""https://www.drivio.in/"", ""https://www.drivio.in/ather-energy/450-apex"", ""https://www.drivio.in/22motors/testmodel""]"
383,crawl_20260923_234236,cluster_template_template_missing_h1,template_template_missing_h1,headings,P3,high,3,1,tpl_brand_scooters_2seg,template,"Observed on 3 URLs across 1 templates. Primary concentration in 'tpl_brand_scooters_2seg' (3 pages affected, 100.0% of total occurrences).",Routine hygiene cleanup: review template template missing h1 on affected pages.,Template component: 'tpl_brand_scooters_2seg',"[""https://www.drivio.in/scooters/hero""]"
384,crawl_20260923_234236,cluster_template_template_canonical_mismatch,template_template_canonical_mismatch,canonical,P3,medium,3,1,tpl_brand_scooters_2seg,template,"Observed on 3 URLs across 1 templates. Primary concentration in 'tpl_brand_scooters_2seg' (3 pages affected, 100.0% of total occurrences).",Routine hygiene cleanup: review template template canonical mismatch on affected pages.,Template component: 'tpl_brand_scooters_2seg',"[""https://www.drivio.in/scooters/hero""]"
385,crawl_20260923_234236,cluster_template_template_empty_h1,template_template_empty_h1,headings,P3,high,3,1,tpl_listing_ather-energy_2seg,template,"Observed on 3 URLs across 1 templates. Primary concentration in 'tpl_listing_ather-energy_2seg' (3 pages affected, 100.0% of total occurrences).",Routine hygiene cleanup: review template template empty h1 on affected pages.,Template component: 'tpl_listing_ather-energy_2seg',"[""https://www.drivio.in/ather-energy/450-apex""]"
386,crawl_20260923_234236,cluster_template_template_page_has_nofollow,template_template_page_has_nofollow,internal_linking,P3,medium,3,1,tpl_listing_ather-energy_2seg,template,"Observed on 3 URLs across 1 templates. Primary concentration in 'tpl_listing_ather-energy_2seg' (3 pages affected, 100.0% of total occurrences).",Routine hygiene cleanup: review template template page has nofollow on affected pages.,Template component: 'tpl_listing_ather-energy_2seg',"[""https://www.drivio.in/ather-energy/450-apex""]"
