crawl_id,template_id,page_count,sample_urls,dominant_page_type,characteristics_json
crawl_20260923_234236,tpl_listing_amo-electric_2seg,3,"[""https://www.drivio.in/amo-electric/inspirer"", ""https://www.drivio.in/amo-electric/jaunty-3w"", ""https://www.drivio.in/amo-electric/jaunty-plus""]",listing,"{""unique_title_percentage"": 100.0, ""unique_description_percentage"": 100.0, ""unique_h1_percentage"": 100.0, ""average_word_count"": 1332.0, ""canonical_consistency"": 100.0, ""internal_link_density"": 113.0, ""indexability"": 100.0, ""status_distribution"": {""200"": 3}}"
crawl_20260923_234236,tpl_listing_ampere_2seg,3,"[""https://www.drivio.in/ampere/magnus"", ""https://www.drivio.in/ampere/reo-li-plus"", ""https://www.drivio.in/ampere/magnus-ex""]",listing,"{""unique_title_percentage"": 100.0, ""unique_description_percentage"": 100.0, ""unique_h1_percentage"": 66.7, ""average_word_count"": 1019.0, ""canonical_consistency"": 100.0, ""internal_link_density"": 93.0, ""indexability"": 66.7, ""status_distribution"": {""200"": 3}}"
crawl_20260923_234236,tpl_listing_aprilia_2seg,13,"[""https://www.drivio.in/aprilia/rs-457"", ""https://www.drivio.in/aprilia/rs-660"", ""https://www.drivio.in/aprilia/rsv4"", ""https://www.drivio.in/aprilia/sr-160-bs6"", ""https://www.drivio.in/aprilia/sr-125""]",listing,"{""unique_title_percentage"": 84.6, ""unique_description_percentage"": 84.6, ""unique_h1_percentage"": 76.9, ""average_word_count"": 976.2, ""canonical_consistency"": 100.0, ""internal_link_density"": 81.6, ""indexability"": 76.9, ""status_distribution"": {""200"": 13}}"
crawl_20260923_234236,tpl_listing_ather-energy_2seg,7,"[""https://www.drivio.in/ather-energy/450-apex"", ""https://www.drivio.in/ather-energy/rizta"", ""https://www.drivio.in/ather-energy/450x"", ""https://www.drivio.in/ather-energy/450s"", ""https://www.drivio.in/ather-energy/ather-450x""]",listing,"{""unique_title_percentage"": 71.4, ""unique_description_percentage"": 71.4, ""unique_h1_percentage"": 57.1, ""average_word_count"": 911.0, ""canonical_consistency"": 100.0, ""internal_link_density"": 77.0, ""indexability"": 57.1, ""status_distribution"": {""200"": 7}}"
crawl_20260923_234236,tpl_listing_atumobile_2seg,2,"[""https://www.drivio.in/atumobile/atum-version-1.0"", ""https://www.drivio.in/atumobile/atumvader""]",listing,"{""unique_title_percentage"": 100.0, ""unique_description_percentage"": 100.0, ""unique_h1_percentage"": 100.0, ""average_word_count"": 1272.5, ""canonical_consistency"": 100.0, ""internal_link_density"": 105.5, ""indexability"": 100.0, ""status_distribution"": {""200"": 2}}"
crawl_20260923_234236,tpl_listing_avera_2seg,1,"[""https://www.drivio.in/avera/retrosa""]",listing,"{""unique_title_percentage"": 100.0, ""unique_description_percentage"": 100.0, ""unique_h1_percentage"": 100.0, ""average_word_count"": 1317.0, ""canonical_consistency"": 100.0, ""internal_link_density"": 113.0, ""indexability"": 100.0, ""status_distribution"": {""200"": 1}}"
crawl_20260923_234236,tpl_listing_avon_2seg,5,"[""https://www.drivio.in/avon/e-mate"", ""https://www.drivio.in/avon/e-plus"", ""https://www.drivio.in/avon/e-star"", ""https://www.drivio.in/avon/e-scoot"", ""https://www.drivio.in/avon/e-lite""]",listing,"{""unique_title_percentage"": 100.0, ""unique_description_percentage"": 100.0, ""unique_h1_percentage"": 100.0, ""average_word_count"": 1138.6, ""canonical_consistency"": 100.0, ""internal_link_density"": 102.2, ""indexability"": 100.0, ""status_distribution"": {""200"": 5}}"
crawl_20260923_234236,tpl_listing_bajaj_2seg,24,"[""https://www.drivio.in/bajaj/bajaj-pulsar-n150"", ""https://www.drivio.in/bajaj/avenger-cruise-220"", ""https://www.drivio.in/bajaj/avenger-street-160"", ""https://www.drivio.in/bajaj/chetak"", ""https://www.drivio.in/bajaj/ct-110x""]",listing,"{""unique_title_percentage"": 100.0, ""unique_description_percentage"": 100.0, ""unique_h1_percentage"": 100.0, ""average_word_count"": 1154.0, ""canonical_consistency"": 100.0, ""internal_link_density"": 93.6, ""indexability"": 100.0, ""status_distribution"": {""200"": 24}}"
crawl_20260923_234236,tpl_listing_battre-electric-mobility_2seg,6,"[""https://www.drivio.in/battre-electric-mobility/battre-electric-iot"", ""https://www.drivio.in/battre-electric-mobility/battre-electric-gps:ie"", ""https://www.drivio.in/battre-electric-mobility/battre-electric-one"", ""https://www.drivio.in/battre-electric-mobility/storie"", ""https://www.drivio.in/battre-electric-mobility/gpsie-std""]",listing,"{""unique_title_percentage"": 100.0, ""unique_description_percentage"": 100.0, ""unique_h1_percentage"": 100.0, ""average_word_count"": 1214.3, ""canonical_consistency"": 83.3, ""internal_link_density"": 113.0, ""indexability"": 100.0, ""status_distribution"": {""200"": 6}}"
crawl_20260923_234236,tpl_listing_benelli_2seg,5,"[""https://www.drivio.in/benelli/502-c"", ""https://www.drivio.in/benelli/leoncino-500"", ""https://www.drivio.in/benelli/trk-502"", ""https://www.drivio.in/benelli/imperiale-400"", ""https://www.drivio.in/benelli/trk-251""]",listing,"{""unique_title_percentage"": 100.0, ""unique_description_percentage"": 100.0, ""unique_h1_percentage"": 100.0, ""average_word_count"": 1023.0, ""canonical_consistency"": 100.0, ""internal_link_density"": 78.0, ""indexability"": 100.0, ""status_distribution"": {""200"": 5}}"
crawl_20260923_234236,tpl_listing_benling-india_2seg,5,"[""https://www.drivio.in/benling-india/benling-aura"", ""https://www.drivio.in/benling-india/benling-believe"", ""https://www.drivio.in/benling-india/benling-falcon"", ""https://www.drivio.in/benling-india/benling-icon"", ""https://www.drivio.in/benling-india/benling-kriti""]",listing,"{""unique_title_percentage"": 100.0, ""unique_description_percentage"": 100.0, ""unique_h1_percentage"": 100.0, ""average_word_count"": 1270.6, ""canonical_consistency"": 100.0, ""internal_link_density"": 110.6, ""indexability"": 100.0, ""status_distribution"": {""200"": 5}}"
crawl_20260923_234236,tpl_listing_bgauss_2seg,5,"[""https://www.drivio.in/bgauss/bgauss-c12i"", ""https://www.drivio.in/bgauss/b8-lithium-ion"", ""https://www.drivio.in/bgauss/a2"", ""https://www.drivio.in/bgauss/c12i"", ""https://www.drivio.in/bgauss/ruv350""]",listing,"{""unique_title_percentage"": 100.0, ""unique_description_percentage"": 100.0, ""unique_h1_percentage"": 80.0, ""average_word_count"": 1099.4, ""canonical_consistency"": 100.0, ""internal_link_density"": 99.0, ""indexability"": 80.0, ""status_distribution"": {""200"": 5}}"
crawl_20260923_234236,tpl_listing_birla-e-bike_2seg,13,"[""https://www.drivio.in/birla-e-bike/birla-a-1-4"", ""https://www.drivio.in/birla-e-bike/birla-electro"", ""https://www.drivio.in/birla-e-bike/birla-e-smart"", ""https://www.drivio.in/birla-e-bike/birla-spark"", ""https://www.drivio.in/birla-e-bike/birla-dms""]",listing,"{""unique_title_percentage"": 100.0, ""unique_description_percentage"": 100.0, ""unique_h1_percentage"": 100.0, ""average_word_count"": 1124.2, ""canonical_consistency"": 100.0, ""internal_link_density"": 103.8, ""indexability"": 100.0, ""status_distribution"": {""200"": 13}}"
crawl_20260923_234236,tpl_listing_bmw_2seg,23,"[""https://www.drivio.in/bmw/bmw-g-310-gs"", ""https://www.drivio.in/bmw/bmw-m-1000-r"", ""https://www.drivio.in/bmw/f-850-gs"", ""https://www.drivio.in/bmw/c-400-gt"", ""https://www.drivio.in/bmw/f-900-xr""]",listing,"{""unique_title_percentage"": 100.0, ""unique_description_percentage"": 100.0, ""unique_h1_percentage"": 100.0, ""average_word_count"": 1165.9, ""canonical_consistency"": 100.0, ""internal_link_density"": 80.6, ""indexability"": 100.0, ""status_distribution"": {""200"": 23}}"
crawl_20260923_234236,tpl_listing_boom-motors_2seg,1,"[""https://www.drivio.in/boom-motors/corbett-14""]",listing,"{""unique_title_percentage"": 100.0, ""unique_description_percentage"": 100.0, ""unique_h1_percentage"": 100.0, ""average_word_count"": 1271.0, ""canonical_consistency"": 100.0, ""internal_link_density"": 113.0, ""indexability"": 100.0, ""status_distribution"": {""200"": 1}}"
crawl_20260923_234236,tpl_listing_bounce_2seg,1,"[""https://www.drivio.in/bounce/infinity-e1""]",listing,"{""unique_title_percentage"": 100.0, ""unique_description_percentage"": 100.0, ""unique_h1_percentage"": 100.0, ""average_word_count"": 1322.0, ""canonical_consistency"": 100.0, ""internal_link_density"": 109.0, ""indexability"": 100.0, ""status_distribution"": {""200"": 1}}"
crawl_20260923_234236,tpl_listing_careers_2seg,10,"[""https://www.drivio.in/careers/201"", ""https://www.drivio.in/careers/207"", ""https://www.drivio.in/careers/199"", ""https://www.drivio.in/careers/202"", ""https://www.drivio.in/careers/205""]",listing,"{""unique_title_percentage"": 100.0, ""unique_description_percentage"": 100.0, ""unique_h1_percentage"": 30.0, ""average_word_count"": 321.0, ""canonical_consistency"": 100.0, ""internal_link_density"": 53.8, ""indexability"": 100.0, ""status_distribution"": {""200"": 10}}"
crawl_20260923_234236,tpl_listing_cf-moto_2seg,4,"[""https://www.drivio.in/cf-moto/650-gt"", ""https://www.drivio.in/cf-moto/650-mt"", ""https://www.drivio.in/cf-moto/300-nk"", ""https://www.drivio.in/cf-moto/650-nk""]",listing,"{""unique_title_percentage"": 100.0, ""unique_description_percentage"": 100.0, ""unique_h1_percentage"": 100.0, ""average_word_count"": 1165.5, ""canonical_consistency"": 100.0, ""internal_link_density"": 87.5, ""indexability"": 100.0, ""status_distribution"": {""200"": 4}}"
crawl_20260923_234236,tpl_listing_crayon-motors_2seg,2,"[""https://www.drivio.in/crayon-motors/crayon-envy"", ""https://www.drivio.in/crayon-motors/crayon-zeez""]",listing,"{""unique_title_percentage"": 100.0, ""unique_description_percentage"": 100.0, ""unique_h1_percentage"": 100.0, ""average_word_count"": 1266.0, ""canonical_consistency"": 100.0, ""internal_link_density"": 113.0, ""indexability"": 100.0, ""status_distribution"": {""200"": 2}}"
crawl_20260923_234236,tpl_listing_cyborg_2seg,3,"[""https://www.drivio.in/cyborg/bob-e"", ""https://www.drivio.in/cyborg/beamer"", ""https://www.drivio.in/cyborg/yoda""]",listing,"{""unique_title_percentage"": 100.0, ""unique_description_percentage"": 100.0, ""unique_h1_percentage"": 100.0, ""average_word_count"": 1157.3, ""canonical_consistency"": 100.0, ""internal_link_density"": 100.0, ""indexability"": 100.0, ""status_distribution"": {""200"": 3}}"
crawl_20260923_234236,tpl_listing_dao_2seg,3,"[""https://www.drivio.in/dao/zor-405"", ""https://www.drivio.in/dao/703"", ""https://www.drivio.in/dao/vidyut-108""]",listing,"{""unique_title_percentage"": 100.0, ""unique_description_percentage"": 100.0, ""unique_h1_percentage"": 100.0, ""average_word_count"": 1361.7, ""canonical_consistency"": 100.0, ""internal_link_density"": 113.0, ""indexability"": 100.0, ""status_distribution"": {""200"": 3}}"
crawl_20260923_234236,tpl_listing_deltic_2seg,4,"[""https://www.drivio.in/deltic/drixx"", ""https://www.drivio.in/deltic/trento"", ""https://www.drivio.in/deltic/zgs"", ""https://www.drivio.in/deltic/legion""]",listing,"{""unique_title_percentage"": 100.0, ""unique_description_percentage"": 100.0, ""unique_h1_percentage"": 100.0, ""average_word_count"": 1250.8, ""canonical_consistency"": 100.0, ""internal_link_density"": 107.0, ""indexability"": 100.0, ""status_distribution"": {""200"": 4}}"
crawl_20260923_234236,tpl_listing_detel-ev_2seg,1,"[""https://www.drivio.in/detel-ev/easy-plus""]",listing,"{""unique_title_percentage"": 100.0, ""unique_description_percentage"": 100.0, ""unique_h1_percentage"": 100.0, ""average_word_count"": 1041.0, ""canonical_consistency"": 100.0, ""internal_link_density"": 89.0, ""indexability"": 100.0, ""status_distribution"": {""200"": 1}}"
crawl_20260923_234236,tpl_listing_ducati_2seg,18,"[""https://www.drivio.in/ducati/desertx"", ""https://www.drivio.in/ducati/monster"", ""https://www.drivio.in/ducati/diavel-1260"", ""https://www.drivio.in/ducati/multistrada-950"", ""https://www.drivio.in/ducati/multistrada-v2""]",listing,"{""unique_title_percentage"": 100.0, ""unique_description_percentage"": 100.0, ""unique_h1_percentage"": 94.4, ""average_word_count"": 1059.6, ""canonical_consistency"": 100.0, ""internal_link_density"": 79.4, ""indexability"": 94.4, ""status_distribution"": {""200"": 18}}"
crawl_20260923_234236,tpl_listing_earth-energy-ev_2seg,3,"[""https://www.drivio.in/earth-energy-ev/evolve-r"", ""https://www.drivio.in/earth-energy-ev/evolve-z"", ""https://www.drivio.in/earth-energy-ev/glyde-plus""]",listing,"{""unique_title_percentage"": 100.0, ""unique_description_percentage"": 100.0, ""unique_h1_percentage"": 100.0, ""average_word_count"": 1075.7, ""canonical_consistency"": 100.0, ""internal_link_density"": 95.0, ""indexability"": 100.0, ""status_distribution"": {""200"": 3}}"
crawl_20260923_234236,tpl_listing_eeve_2seg,5,"[""https://www.drivio.in/eeve/ahava"", ""https://www.drivio.in/eeve/wind"", ""https://www.drivio.in/eeve/soul"", ""https://www.drivio.in/eeve/xeniaa"", ""https://www.drivio.in/eeve/atreo""]",listing,"{""unique_title_percentage"": 100.0, ""unique_description_percentage"": 100.0, ""unique_h1_percentage"": 100.0, ""average_word_count"": 1311.4, ""canonical_consistency"": 100.0, ""internal_link_density"": 113.0, ""indexability"": 100.0, ""status_distribution"": {""200"": 5}}"
crawl_20260923_234236,tpl_listing_enigma_2seg,1,"[""https://www.drivio.in/enigma/enigma-ambier""]",listing,"{""unique_title_percentage"": 100.0, ""unique_description_percentage"": 100.0, ""unique_h1_percentage"": 100.0, ""average_word_count"": 967.0, ""canonical_consistency"": 100.0, ""internal_link_density"": 101.0, ""indexability"": 100.0, ""status_distribution"": {""200"": 1}}"
crawl_20260923_234236,tpl_listing_essel-energy_2seg,2,"[""https://www.drivio.in/essel-energy/get-1"", ""https://www.drivio.in/essel-energy/get-7""]",listing,"{""unique_title_percentage"": 100.0, ""unique_description_percentage"": 100.0, ""unique_h1_percentage"": 100.0, ""average_word_count"": 1211.5, ""canonical_consistency"": 100.0, ""internal_link_density"": 104.0, ""indexability"": 100.0, ""status_distribution"": {""200"": 2}}"
crawl_20260923_234236,tpl_listing_eveium_2seg,3,"[""https://www.drivio.in/eveium/cosmo"", ""https://www.drivio.in/eveium/comet"", ""https://www.drivio.in/eveium/czar""]",listing,"{""unique_title_percentage"": 100.0, ""unique_description_percentage"": 100.0, ""unique_h1_percentage"": 100.0, ""average_word_count"": 1124.7, ""canonical_consistency"": 100.0, ""internal_link_density"": 93.0, ""indexability"": 100.0, ""status_distribution"": {""200"": 3}}"
crawl_20260923_234236,tpl_listing_evolet_2seg,4,"[""https://www.drivio.in/evolet/polo"", ""https://www.drivio.in/evolet/derby"", ""https://www.drivio.in/evolet/dhanno"", ""https://www.drivio.in/evolet/pony""]",listing,"{""unique_title_percentage"": 100.0, ""unique_description_percentage"": 100.0, ""unique_h1_percentage"": 100.0, ""average_word_count"": 1312.0, ""canonical_consistency"": 100.0, ""internal_link_density"": 113.0, ""indexability"": 100.0, ""status_distribution"": {""200"": 4}}"
crawl_20260923_234236,tpl_listing_evtric-motors_2seg,3,"[""https://www.drivio.in/evtric-motors/evtric-axis"", ""https://www.drivio.in/evtric-motors/evtric-ride"", ""https://www.drivio.in/evtric-motors/evtric-rise""]",listing,"{""unique_title_percentage"": 100.0, ""unique_description_percentage"": 100.0, ""unique_h1_percentage"": 100.0, ""average_word_count"": 1251.3, ""canonical_consistency"": 100.0, ""internal_link_density"": 106.0, ""indexability"": 100.0, ""status_distribution"": {""200"": 3}}"
crawl_20260923_234236,tpl_listing_fidato-evtech_2seg,6,"[""https://www.drivio.in/fidato-evtech/21"", ""https://www.drivio.in/fidato-evtech/cutie"", ""https://www.drivio.in/fidato-evtech/future-2020"", ""https://www.drivio.in/fidato-evtech/loder"", ""https://www.drivio.in/fidato-evtech/easygo-plus""]",listing,"{""unique_title_percentage"": 100.0, ""unique_description_percentage"": 100.0, ""unique_h1_percentage"": 100.0, ""average_word_count"": 1174.5, ""canonical_consistency"": 100.0, ""internal_link_density"": 113.0, ""indexability"": 100.0, ""status_distribution"": {""200"": 6}}"
crawl_20260923_234236,tpl_listing_firefox_2seg,1,"[""https://www.drivio.in/firefox/adventron""]",listing,"{""unique_title_percentage"": 100.0, ""unique_description_percentage"": 100.0, ""unique_h1_percentage"": 100.0, ""average_word_count"": 1163.0, ""canonical_consistency"": 100.0, ""internal_link_density"": 113.0, ""indexability"": 100.0, ""status_distribution"": {""200"": 1}}"
crawl_20260923_234236,tpl_listing_flyrides_2seg,4,"[""https://www.drivio.in/flyrides/eric"", ""https://www.drivio.in/flyrides/myna"", ""https://www.drivio.in/flyrides/scout"", ""https://www.drivio.in/flyrides/stork""]",listing,"{""unique_title_percentage"": 100.0, ""unique_description_percentage"": 100.0, ""unique_h1_percentage"": 100.0, ""average_word_count"": 1244.5, ""canonical_consistency"": 100.0, ""internal_link_density"": 113.0, ""indexability"": 100.0, ""status_distribution"": {""200"": 4}}"
crawl_20260923_234236,tpl_listing_geliose_2seg,1,"[""https://www.drivio.in/geliose/hope""]",listing,"{""unique_title_percentage"": 100.0, ""unique_description_percentage"": 100.0, ""unique_h1_percentage"": 100.0, ""average_word_count"": 1235.0, ""canonical_consistency"": 100.0, ""internal_link_density"": 113.0, ""indexability"": 100.0, ""status_distribution"": {""200"": 1}}"
