url,brand,model,action_type,priority,issue_summary,evidence,recommended_fix,implementation_details
https://www.drivio.in/bikes/honda/rebel-1100,Honda,Rebel 1100,schema,P2,Missing Schema.org Product structured data,Current schema: Basic WebPage.,Implement Schema.org Product structured data with Offer and Brand entities,"Add JSON-LD script with @type: Product, name, brand, offers (price, priceCurrency, availability)."
https://www.drivio.in/bikes/honda/rebel-500/reviews,Honda,Rebel 500,content_section,P1,"Missing core automotive buyer sections: on_road_price, variants, power",Page covers 47.1% of expected automotive commercial sections.,"Add structured sections for: Add dedicated On Road Price section, Add dedicated Variants section, Add dedicated Power section.",Implement responsive content blocks in template with standardized specifications table.
https://www.drivio.in/bikes/honda/rebel-500/reviews,Honda,Rebel 500,internal_links,P1,Weak internal link equity (3 inbound links),"Inbound links: 3, crawl depth: 2.",Add contextual link from https://www.drivio.in/bikes/honda using anchor 'Honda Rebel 500'.,Insert anchor in editorial copy or sub-model list on https://www.drivio.in/bikes/honda.
https://www.drivio.in/bikes/honda/rebel-500/reviews,Honda,Rebel 500,schema,P1,Missing Schema.org Product structured data,Current schema: Basic WebPage.,Implement Schema.org Product structured data with Offer and Brand entities,"Add JSON-LD script with @type: Product, name, brand, offers (price, priceCurrency, availability)."
https://www.drivio.in/bikes/bajaj/pulsar-180/reviews,Bajaj,Pulsar 180,content_section,P2,"Missing core automotive buyer sections: on_road_price, variants, mileage",Page covers 47.1% of expected automotive commercial sections.,"Add structured sections for: Add dedicated On Road Price section, Add dedicated Variants section, Add dedicated Mileage section.",Implement responsive content blocks in template with standardized specifications table.
https://www.drivio.in/bikes/bajaj/pulsar-180/reviews,Bajaj,Pulsar 180,internal_links,P2,Weak internal link equity (4 inbound links),"Inbound links: 4, crawl depth: 2.",Add contextual link from https://www.drivio.in/bikes/bajaj using anchor 'Bajaj Pulsar 180'.,Insert anchor in editorial copy or sub-model list on https://www.drivio.in/bikes/bajaj.
https://www.drivio.in/bikes/bajaj/pulsar-180/reviews,Bajaj,Pulsar 180,schema,P2,Missing Schema.org Product structured data,Current schema: Basic WebPage.,Implement Schema.org Product structured data with Offer and Brand entities,"Add JSON-LD script with @type: Product, name, brand, offers (price, priceCurrency, availability)."
https://www.drivio.in/bikes/yamaha/fz-blue-flex/reviews,Yamaha,Fz Blue Flex,content_section,P1,"Missing core automotive buyer sections: on_road_price, variants, mileage",Page covers 41.2% of expected automotive commercial sections.,"Add structured sections for: Add dedicated On Road Price section, Add dedicated Variants section, Add dedicated Mileage section.",Implement responsive content blocks in template with standardized specifications table.
https://www.drivio.in/bikes/yamaha/fz-blue-flex/reviews,Yamaha,Fz Blue Flex,internal_links,P1,Weak internal link equity (3 inbound links),"Inbound links: 3, crawl depth: 2.",Add contextual link from https://www.drivio.in/scooters/yamaha using anchor 'Yamaha Fz Blue Flex'.,Insert anchor in editorial copy or sub-model list on https://www.drivio.in/scooters/yamaha.
https://www.drivio.in/bikes/yamaha/fz-blue-flex/reviews,Yamaha,Fz Blue Flex,schema,P1,Missing Schema.org Product structured data,Current schema: Basic WebPage.,Implement Schema.org Product structured data with Offer and Brand entities,"Add JSON-LD script with @type: Product, name, brand, offers (price, priceCurrency, availability)."
https://www.drivio.in/bikes/honda/rebel-300,Honda,Rebel 300,content_section,P1,"Missing core automotive buyer sections: on_road_price, mileage, power",Page covers 35.3% of expected automotive commercial sections.,"Add structured sections for: Add dedicated On Road Price section, Add dedicated Mileage section, Add dedicated Power section.",Implement responsive content blocks in template with standardized specifications table.
https://www.drivio.in/bikes/honda/rebel-300,Honda,Rebel 300,internal_links,P1,Weak internal link equity (4 inbound links),"Inbound links: 4, crawl depth: 2.",Add contextual link from https://www.drivio.in/bikes/honda using anchor 'Honda Rebel 300'.,Insert anchor in editorial copy or sub-model list on https://www.drivio.in/bikes/honda.
https://www.drivio.in/bikes/honda/rebel-300,Honda,Rebel 300,schema,P1,Missing Schema.org Product structured data,Current schema: Basic WebPage.,Implement Schema.org Product structured data with Offer and Brand entities,"Add JSON-LD script with @type: Product, name, brand, offers (price, priceCurrency, availability)."
https://www.drivio.in/bikes/hero/glamour-x,Hero,Glamour X,content_section,P2,"Missing core automotive buyer sections: on_road_price, variants, engine",Page covers 47.1% of expected automotive commercial sections.,"Add structured sections for: Add dedicated On Road Price section, Add dedicated Variants section, Add dedicated Engine section.",Implement responsive content blocks in template with standardized specifications table.
https://www.drivio.in/bikes/hero/glamour-x,Hero,Glamour X,schema,P2,Missing Schema.org Product structured data,Current schema: Basic WebPage.,Implement Schema.org Product structured data with Offer and Brand entities,"Add JSON-LD script with @type: Product, name, brand, offers (price, priceCurrency, availability)."
https://www.drivio.in/bikes/honda/rebel-500,Honda,Rebel 500,content_section,P2,"Missing core automotive buyer sections: on_road_price, variants, power",Page covers 41.2% of expected automotive commercial sections.,"Add structured sections for: Add dedicated On Road Price section, Add dedicated Variants section, Add dedicated Power section.",Implement responsive content blocks in template with standardized specifications table.
https://www.drivio.in/bikes/honda/rebel-500,Honda,Rebel 500,internal_links,P2,Weak internal link equity (4 inbound links),"Inbound links: 4, crawl depth: 2.",Add contextual link from https://www.drivio.in/bikes/honda using anchor 'Honda Rebel 500'.,Insert anchor in editorial copy or sub-model list on https://www.drivio.in/bikes/honda.
https://www.drivio.in/bikes/honda/rebel-500,Honda,Rebel 500,schema,P2,Missing Schema.org Product structured data,Current schema: Basic WebPage.,Implement Schema.org Product structured data with Offer and Brand entities,"Add JSON-LD script with @type: Product, name, brand, offers (price, priceCurrency, availability)."
https://www.drivio.in/bikes/hero/glamour-x/reviews,Hero,Glamour X,content_section,P2,"Missing core automotive buyer sections: on_road_price, variants, engine",Page covers 52.9% of expected automotive commercial sections.,"Add structured sections for: Add dedicated On Road Price section, Add dedicated Variants section, Add dedicated Engine section.",Implement responsive content blocks in template with standardized specifications table.
https://www.drivio.in/bikes/hero/glamour-x/reviews,Hero,Glamour X,internal_links,P2,Weak internal link equity (4 inbound links),"Inbound links: 4, crawl depth: 2.",Add contextual link from https://www.drivio.in/bikes/hero using anchor 'Hero Glamour X'.,Insert anchor in editorial copy or sub-model list on https://www.drivio.in/bikes/hero.
https://www.drivio.in/bikes/hero/glamour-x/reviews,Hero,Glamour X,schema,P2,Missing Schema.org Product structured data,Current schema: Basic WebPage.,Implement Schema.org Product structured data with Offer and Brand entities,"Add JSON-LD script with @type: Product, name, brand, offers (price, priceCurrency, availability)."
https://www.drivio.in/bikes/honda/rebel-300/reviews,Honda,Rebel 300,content_section,P1,"Missing core automotive buyer sections: on_road_price, mileage, power",Page covers 41.2% of expected automotive commercial sections.,"Add structured sections for: Add dedicated On Road Price section, Add dedicated Mileage section, Add dedicated Power section.",Implement responsive content blocks in template with standardized specifications table.
https://www.drivio.in/bikes/honda/rebel-300/reviews,Honda,Rebel 300,internal_links,P1,Weak internal link equity (3 inbound links),"Inbound links: 3, crawl depth: 2.",Add contextual link from https://www.drivio.in/bikes/honda using anchor 'Honda Rebel 300'.,Insert anchor in editorial copy or sub-model list on https://www.drivio.in/bikes/honda.
https://www.drivio.in/bikes/honda/rebel-300/reviews,Honda,Rebel 300,schema,P1,Missing Schema.org Product structured data,Current schema: Basic WebPage.,Implement Schema.org Product structured data with Offer and Brand entities,"Add JSON-LD script with @type: Product, name, brand, offers (price, priceCurrency, availability)."
https://www.drivio.in/bikes/yamaha/xsr-155,Yamaha,Xsr 155,content_section,P1,"Missing core automotive buyer sections: on_road_price, variants, mileage",Page covers 35.3% of expected automotive commercial sections.,"Add structured sections for: Add dedicated On Road Price section, Add dedicated Variants section, Add dedicated Mileage section.",Implement responsive content blocks in template with standardized specifications table.
https://www.drivio.in/bikes/yamaha/xsr-155,Yamaha,Xsr 155,schema,P1,Missing Schema.org Product structured data,Current schema: Basic WebPage.,Implement Schema.org Product structured data with Offer and Brand entities,"Add JSON-LD script with @type: Product, name, brand, offers (price, priceCurrency, availability)."
https://www.drivio.in/bikes/yamaha/xsr-155/reviews,Yamaha,Xsr 155,content_section,P2,"Missing core automotive buyer sections: on_road_price, variants, mileage",Page covers 41.2% of expected automotive commercial sections.,"Add structured sections for: Add dedicated On Road Price section, Add dedicated Variants section, Add dedicated Mileage section.",Implement responsive content blocks in template with standardized specifications table.
